"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote"
"STL","Sterling Bancorp","14.51","$1.88B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stl"
"STC","Stewart Information Services Corporation","33.39","$777.51M","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/stc"
"SF","Stifel Financial Corporation","31.22","$2.17B","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/sf"
"SFN","Stifel Financial Corporation","25.5001","$1.25B","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/sfn"
"SWC","Stillwater Mining Company","6.87","$831.24M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/swc"
"STM","STMicroelectronics N.V.","5.72","$5.03B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/stm"
"SGY","Stone Energy Corporation","2.78","$158.72M","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/sgy"
"EDF","Stone Harbor Emerging Markets Income Fund","11.12","$175.49M","2010","n/a","n/a","http://www.nasdaq.com/symbol/edf"
"EDI","Stone Harbor Emerging Markets Total Income Fund","10.57","$101.61M","2012","n/a","n/a","http://www.nasdaq.com/symbol/edi"
"SGM","Stonegate Mortgage Corporation","3.95","$101.85M","2013","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/sgm"
"STON","StoneMor Partners L.P.","27.1","$861.21M","2004","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ston"
"SRI","Stoneridge, Inc.","11.11","$310.1M","1997","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sri"
"STOR","STORE Capital Corporation","25.4","$3.22B","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/stor"
"SGL","Strategic Global Income Fund, Inc.","8.67","$158.3M","1992","n/a","n/a","http://www.nasdaq.com/symbol/sgl"
"SYK","Stryker Corporation","96.91","$36.39B","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/syk"
"RGR","Sturm, Ruger & Company, Inc.","61.96","$1.16B","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/rgr"
"SPH","Suburban Propane Partners, L.P.","22.97","$1.4B","1996","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/sph"
"SCNB","Suffolk Bancorp","23.82","$280.9M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/scnb"
"SMFG","Sumitomo Mitsui Financial Group Inc","5.71","$40.37B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/smfg"
"INN","Summit Hotel Properties, Inc.","9.77","$847.35M","2011","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/inn"
"INN^A","Summit Hotel Properties, Inc.","25.98","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inn^a"
"INN^B","Summit Hotel Properties, Inc.","26.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inn^b"
"INN^C","Summit Hotel Properties, Inc.","23.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/inn^c"
"SUM","Summit Materials, Inc.","15.61","$1.63B","2015","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/sum"
"SMLP","Summit Midstream Partners, LP","16.66","$1.11B","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/smlp"
"SUI","Sun Communities, Inc.","65.97","$3.6B","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sui"
"SUI^A","Sun Communities, Inc.","25.9487","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sui^a"
"SLF","Sun Life Financial Inc.","28.25","$17.3B","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/slf"
"SXCP","SunCoke Energy Partners, L.P.","7.67","$356.06M","2013","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/sxcp"
"SXC","SunCoke Energy, Inc.","3.45","$220.76M","2011","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/sxc"
"SU","Suncor Energy  Inc.","22.95","$33.19B","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/su"
"SUNE","SunEdison, Inc.","2.69","$851.98M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/sune"
"SXL","Sunoco Logistics Partners LP","21.69","$5.85B","2002","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/sxl"
"SUN","Sunoco LP","29.13","$2.17B","2012","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/sun"
"SHO","Sunstone Hotel Investors, Inc.","11.65","$2.43B","2004","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/sho"
"SHO^D","Sunstone Hotel Investors, Inc.","25.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sho^d"
"STI","SunTrust Banks, Inc.","34.32","$17.49B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sti"
"STI.WS.A","SunTrust Banks, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sti.ws.a"
"STI.WS.B","SunTrust Banks, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sti.ws.b"
"STI^A","SunTrust Banks, Inc.","23.36","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sti^a"
"STI^E","SunTrust Banks, Inc.","25.8199","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sti^e"
"SPN","Superior Energy Services, Inc.","10.44","$1.57B","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/spn"
"SUP","Superior Industries International, Inc.","18.54","$487.46M","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sup"
"SVU","SuperValu Inc.","4.25","$1.13B","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/svu"
"SWFT","Swift Transportation Company","17.1","$2.44B","2010","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/swft"
"SWZ","Swiss Helvetia Fund, Inc. (The)","9.8","$260.26M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/swz"
"SYF","Synchrony Financial","25.23","$21.04B","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/syf"
"SYT","Syngenta AG","80.04","$37.2B","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/syt"
"SNX","Synnex Corporation","83.07","$3.29B","2003","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/snx"
"SNV","Synovus Financial Corp.","28.53","$3.73B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/snv"
"SNV^C","Synovus Financial Corp.","28.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/snv^c"
"GJH","SYNTHETIC FIXED INCOME SECURITIES INC","9.66","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjh"
"GJO","SYNTHETIC FIXED INCOME SECURITIES INC","20.02","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjo"
"GJS","SYNTHETIC FIXED INCOME SECURITIES INC","18.22","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjs"
"GJP","Synthetic Fixed-Income Securities, Inc.","20.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gjp"
"GJR","Synthetic Fixed-Income Securities, Inc.","19.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gjr"
"GJT","Synthetic Fixed-Income Securities, Inc.","17.851","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjt"
"GJV","Synthetic Fixed-Income Securities, Inc.","25.466","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gjv"
"SYY","Sysco Corporation","43.07","$24.31B","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/syy"
"SYX","Systemax Inc.","8.14","$300.03M","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/syx"
"DATA","Tableau Software, Inc.","41.33","$2.99B","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/data"
"TAHO","Tahoe Resources, Inc.","8.4","$1.91B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/taho"
"TLRD","Tailored Brands, Inc.","12.68","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/tlrd"
"TWN","Taiwan Fund, Inc. (The)","14.3","$117.56M","1986","n/a","n/a","http://www.nasdaq.com/symbol/twn"
"TSM","Taiwan Semiconductor Manufacturing Company Ltd.","22.75","$117.98B","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/tsm"
"XRS","TAL Education Group","45.53","$3.64B","2010","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/xrs"
"TAL","TAL International Group, Inc.","10.56","$351.18M","2005","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/tal"
"TLN","Talen Energy Corporation","7.05","$905.99M","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tln"
"TEGP","Tallgrass Energy GP, LP","14.48","$2.28B","2015","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tegp"
"TEP","Tallgrass Energy Partners, LP","32.15","$1.95B","2013","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tep"
"SKT","Tanger Factory Outlet Centers, Inc.","31.82","$3.05B","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/skt"
"TAOM","Taomee Holdings Limited","3.47","$123.45M","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/taom"
"NGLS","Targa Resources Partners LP","13.99","$2.59B","2007","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ngls"
"NGLS^A","Targa Resources Partners LP","21.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ngls^a"
"TRGP","Targa Resources, Inc.","22.81","$1.28B","2010","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/trgp"
"TGT","Target Corporation","69.56","$42.85B","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/tgt"
"TARO","Taro Pharmaceutical Industries Ltd.","141.24","$6.05B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/taro"
"TTM","Tata Motors Ltd","24.62","$12.54B","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/ttm"
"TCO","Taubman Centers, Inc.","70.16","$4.23B","1992","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/tco"
"TCO^J","Taubman Centers, Inc.","25.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tco^j"
"TCO^K","Taubman Centers, Inc.","25.349","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tco^k"
"TMHC","Taylor Morrison Home Corporation","11.51","$1.41B","2013","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/tmhc"
"TCP","TC PipeLines, LP","44.86","$2.96B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tcp"
"TCB","TCF Financial Corporation","11.34","$1.92B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcb"
"TCB.WS","TCF Financial Corporation","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcb.ws"
"TCB^B","TCF Financial Corporation","26.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcb^b"
"TCB^C","TCF Financial Corporation","25.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcb^c"
"TCPI","TCP International Holdings Ltd.","0.8379","$23.81M","2014","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/tcpi"
"TSI","TCW Strategic Income Fund, Inc.","5.19","$247.5M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tsi"
"TEL","TE Connectivity Ltd.","53.88","$19.92B","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/tel"
"TMH","Team Health Holdings, Inc.","35.35","$2.57B","2009","Technology","Professional Services","http://www.nasdaq.com/symbol/tmh"
"TISI","Team, Inc.","22.9","$500.06M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/tisi"
"TCK","Teck Resources Ltd","4.3","$2.44B","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/tck"
"TE","TECO Energy, Inc.","27.28","$6.42B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/te"
"TK","Teekay Corporation","6.93","$503.86M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tk"
"TGP","Teekay LNG Partners L.P.","11.69","$929.52M","2005","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/tgp"
"TOO","Teekay Offshore Partners L.P.","4.21","$450.47M","2006","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/too"
"TOO^A","Teekay Offshore Partners L.P.","12.23","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/too^a"
"TOO^B","Teekay Offshore Partners L.P.","13.37","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/too^b"
"TNK","Teekay Tankers Ltd.","4.22","$644.82M","2007","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/tnk"
"GCI","TEGNA Inc.","15","$1.73B","2015","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/gci"
"TGNA","TEGNA Inc.","23.02","$5.1B","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/tgna"
"TRC","Tejon Ranch Co","18.81","$389.01M","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/trc"
"HQH","Tekla Healthcare Investors","22.8","$644.78M","1987","n/a","n/a","http://www.nasdaq.com/symbol/hqh"
"THQ","Tekla Healthcare Opportunies Fund","14.97","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/thq"
"HQL","Tekla Life Sciences Investors","17.44","$266.61M","1992","n/a","n/a","http://www.nasdaq.com/symbol/hql"
"THW","Tekla World Healthcare Fund","13.19","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/thw"
"TDOC","Teladoc, Inc.","14.13","$543.35M","2015","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/tdoc"
"TEO","Telecom Argentina Stet - France Telecom S.A.","15.91","$3.08B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/teo"
"TI","Telecom Italia S.P.A.","9.95","$19.4B","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/ti"
"TI.A","Telecom Italia S.P.A.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ti.a"
"TDY","Teledyne Technologies Incorporated","78.72","$2.79B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tdy"
"TFX","Teleflex Incorporated","134.82","$5.61B","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tfx"
"VIV","Telefonica Brasil S.A.","9.16","$15.49B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/viv"
"TEF","Telefonica SA","10.46","$50.88B","1988","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tef"
"TDA","Telephone and Data Systems, Inc.","24.8301","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tda"
"TDE","Telephone and Data Systems, Inc.","25.36","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tde"
"TDI","Telephone and Data Systems, Inc.","25.99","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tdi"
"TDJ","Telephone and Data Systems, Inc.","25.15","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tdj"
"TDS","Telephone and Data Systems, Inc.","23.98","$2.61B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tds"
"TU","TELUS Corporation","29.08","$17.28B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tu"
"TDF","Templeton Dragon Fund, Inc.","15.7","$559.7M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tdf"
"EMF","Templeton Emerging Markets Fund","9.44","$170.29M","1987","n/a","n/a","http://www.nasdaq.com/symbol/emf"
"TEI","Templeton Emerging Markets Income Fund, Inc.","9.49","$455.14M","1993","n/a","n/a","http://www.nasdaq.com/symbol/tei"
"GIM","Templeton Global Income Fund, Inc.","6.2","$831.69M","1988","n/a","n/a","http://www.nasdaq.com/symbol/gim"
"TPX","Tempur Sealy International, Inc.","53.21","$3.31B","2003","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/tpx"
"TS","Tenaris S.A.","21.31","$12.58B","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/ts"
"THC","Tenet Healthcare Corporation","25.91","$2.58B","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/thc"
"TNC","Tennant Company","52.12","$929.68M","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tnc"
"TEN","Tenneco Inc.","36.7","$2.12B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/ten"
"TVC","Tennessee Valley Authority","25.21","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tvc"
"TVE","Tennessee Valley Authority","25.27","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tve"
"TDC","Teradata Corporation","23.54","$3.13B","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/tdc"
"TER","Teradyne, Inc.","18.35","$3.77B","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/ter"
"TEX","Terex Corporation","21.2","$2.3B","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/tex"
"TX","Ternium S.A.","12.39","$2.48B","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/tx"
"TNH","Terra Nitrogen Company, L.P.","102.78","$1.92B","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/tnh"
"TRNO","Terreno Realty Corporation","21.95","$950.67M","2010","Finance","Real Estate","http://www.nasdaq.com/symbol/trno"
"TRNO^A","Terreno Realty Corporation","25.81","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trno^a"
"TSO","Tesoro Corporation","76.24","$9.18B","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/tso"
"TLLP","Tesoro Logistics LP","43.53","$3.86B","2011","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/tllp"
"TTI","Tetra Technologies, Inc.","5.69","$456.51M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tti"
"TEVA","Teva Pharmaceutical Industries Limited","58.86","$50.15B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/teva"
"TPL","Texas Pacific Land Trust","120.05","$981.3M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tpl"
